original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
62771,No,False,NOT_OTP,auto_not_otp,19,False,+917019137405
synthetic_APP_ACCOUNT_CHANGE_OTP_c4b8d19c,"OTP for profile update on YES Bank NetBanking: 9281. Keep confidential, do not share.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
synthetic_KYC_OR_ESIGN_OTP_4be92b8a,OTP for Aadhaar (XX1234) eKYC verification at INDIAN OIL CORPORATION LIMITED is 467823. Valid for 10 minutes - UIDAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
synthetic_KYC_OR_ESIGN_OTP_421681f6,OTP 672819 for e-signing document at SBI Bank. Valid for 15 minutes. Bank never asks for OTP via SMS -SBI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
37192,"Hello! Your Vodafone bill of Rs.283.50 is due on 04-08-2020. Please pay by due date via MyVodafone App, click bit.ly/GetMVA10 or pay online, click www.vodafone.in/m2k. Ignore if paid. Our new Whatsapp assistant VIC is LIVE! For billing/payment/any other info., click https://wa.me/919654297000?text=Hi & say Hi!",False,NOT_OTP,auto_not_otp,48,True,
72517,"ಜೀಟೆ ಕಾರು - 545454 (ಟಿಎಫ್) ಗೆ ಕರೆ ಮಾಡಿ, 100 ಆರ್ಎಸ್ ಪೇಟಿಎಂ ಕೂಪನ್ @ https://bit.ly/3l7an2z",False,NOT_OTP,auto_not_otp,39,True,
synthetic_APP_LOGIN_OTP_6b31c5f3,"#3289 is your OTP to login to Swiggy. Confidential, don't share!",True,APP_LOGIN_OTP,synthetic,synthetic,False,
25252,"Dear Customer, we have successfully processed the payment of Rs 276.16 for NETFLIX, as per Standing Instruction VeOleSP9mt, on 15/09/2022 for your ICICI Bank Credit Card 0004. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,24,False,
71549,ವಂಶಿಕ ಮತ್ತು ಗೊಂಬೆ ಜೋಡಿ ಸೂಪರ್,False,NOT_OTP,auto_not_otp,37,False,
22905,"INR 619.24 spent on ICICI Bank Card XX9141 on 11-Feb-23 at SWIGGY INSTAMAR. Avl Lmt: INR 6,06,270.36. To dispute,call 18002662/SMS BLOCK 7007 to 4251330755",False,NOT_OTP,auto_not_otp,20,False,
synthetic_UPI_TXN_OR_PIN_OTP_ac0f775c,DO NOT SHARE: Your PhonePe OTP (591331) for ₹1200 transfer to AMAZON. Message ID: f6f01vO3FNp,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
32467,"Livspace: Nitish Yadav has shared a False Ceiling quote with you, please accept the quote for the service to begin! View quotation here: pdls.page.link/Gogzfazpm7HCq3is7",False,NOT_OTP,auto_not_otp,39,True,TXLIVSPC
51237,मैंने फोन किया था,False,NOT_OTP,auto_not_otp,76,False,
39253,home lor ok ready sending,False,NOT_OTP,auto_not_otp,52,False,
1152,ICICI Bank Acct XX321 debited for Rs 829.48 on 21-Sep-25; Kydz Adda Banas credited. UPI:526456785212. Call 18002662 for dispute. SMS BLOCK 696 to 4230795767.,False,NOT_OTP,success,1,False,
45215,08000930705 750 anytime camcorder contact delivery fone handset hit mins new nokia offer reply text tried unlimited video,False,NOT_OTP,auto_not_otp,64,True,
44296,18 50 area arrange date dates dogging evening guys join like local lots new people registered reply start www,False,NOT_OTP,auto_not_otp,62,True,
21639,"Dear Customer, your payment of Rs 573.91 for NETFLIX, as per Standing Instruction VeOleSP9mt, is due by 15/01/2022 and will be debited through your ICICI Bank Credit Card 3917. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,17,True,
16554,Your OTP for logging in to Razorpay account is 708862. Valid for the next 5 min. Do not share with anyone. - Razorpay,True,FINANCIAL_LOGIN_OTP,success,7,False,TM-RZRPAY
56149,"Vodafone  24-Hour Pack:
Rs8=20MB-2G-*444*5#
Rs1=45MB-2G-*444*8#
Rs55=50MB-3G-*444*12#
Rs17=UNLTD-2G-*444*17#
Babumoshai Bandookbaaz @ https://goo.gl/SUK3uN",False,NOT_OTP,auto_not_otp,6,True,
synthetic_UPI_TXN_OR_PIN_OTP_d19333e1,Protect your account: IBOTP for INR 1000 transfer on PhonePe. Valid for [5m] only.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
26960,Epic Delightful Drop coming Soon! Stay tuned for the surprise! Shop offers on PAYBACK 1kx.in/3Cm4k2 To stop SMS send OPTOUT to 8736187183,False,NOT_OTP,auto_not_otp,28,True,
62197,No,False,NOT_OTP,auto_not_otp,18,False,+917019137405
66278,You've got Rs51 credit! Install & register on Airtel Thanks App to claim the cash Hurry! Limited period offer for 1st time registrations u.airtel.in/Thanks51,False,NOT_OTP,auto_not_otp,26,True,
68975,చెత్త మూవీ,False,NOT_OTP,auto_not_otp,32,False,
10616,"Your bill dated 21-05-2024 for Jio Number 6134645772 is due for payment on 30-05-2024.
To know your bill amount and to pay your bill through MyJio app, click https://www.jio.com/billpay
Overdue charges will be applicable, in case of delay in payment. Kindly ignore, if already paid.
For any clarification, you can call us at 199 from your Jio number.",False,NOT_OTP,auto_not_otp,15,False,
36647,"Dear BHAKSHI,
Your Points as on 2021-01-12 is 5.
Redeem at the nearest outlet before expiry.
Sangam Sweets",False,NOT_OTP,auto_not_otp,47,False,TXGOALRT
29679,The OTP token for your SMS Gupshup Enterprise account (8907946860) is BYVIJY .Please enter the OTP to login into your account.,True,APP_LOGIN_OTP,success,33,True,
23694,"Dear Customer, acct XXX454 is credited with Rs.5.44 on 24-Jun-20 from goog-payment@okaxis. UPI Ref no 017607998917",False,NOT_OTP,auto_not_otp,21,False,
33997,"Ok, I've done the payment and shared the payment proof.",False,NOT_OTP,auto_not_otp,42,False,+917019137405
6859,"INR 085.50 spent on ICICI Bank Card XX4414 on 19-Jul-24 at BUNDL TECHNOLOG. Avl Lmt: INR 1,63,029.27. To dispute,call 18002662/SMS BLOCK 7007 to 5255121696",False,NOT_OTP,auto_not_otp,8,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_a02b9a6a,Your SBI Card profile update needs OTP 9876 to complete. Use within an hour; then verify.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
20277,"Dear Customer, Your Decathlon order #7230015 is out for delivery today with Saleem Basha( +919844832538).Share the OTP: 5149 with the delivery person. - #Blowhorn",True,DELIVERY_OR_SERVICE_OTP,success,14,True,5676734
39503,baby bring real want,False,NOT_OTP,auto_not_otp,53,False,
21662,ICICI Bank Acct XX478 debited for Rs 823.27 on 06-Feb-22; PRAJAY MAGAN KA credited. UPI:203764156941. Call 18002662 for dispute. SMS BLOCK 696 to 3852846704.,False,NOT_OTP,auto_not_otp,17,False,
44203,deep did great wen,False,NOT_OTP,auto_not_otp,62,False,
68791,2. పూర్తయిన అమ్మకాలు JLifestyle ఖాతాలో కమిషన్‌కు బదిలీ చేయబడతాయి.  మరియు సభ్యులు తమ కమిషన్‌తో ఏమి చేయాలో నిర్ణయిస్తారు.,False,NOT_OTP,auto_not_otp,31,False,
22693,"Dear Customer, INR 668.85 is debited on ICICI Bank Credit Card XX1806 on 28-Mar-21. Info: SWIGGY. Available Limit: INR 69,771.13. Call on 18002662 for dispute or SMS BLOCK 7007 to 3229423706.",False,NOT_OTP,auto_not_otp,19,False,
4254,980675 is OTP for txn of INR 612.51 at Swiggy on ICICI Bank Credit Card XX3288. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,2,False,
20537,ICICIdirect: Your buy order dated 13/03/2023 of ICINEX for 2 shares has been executed at an average price of Rs 92.29-ICICI Bank.,False,NOT_OTP,auto_not_otp,15,False,
55039,"Hi, . has sent Rs. 3.5 in 💻Final Year!🤘🤘🤘 group. Download the latest Hike App to claim now. Expiry: 24 hours http://get.hike.in",False,NOT_OTP,auto_not_otp,4,True,
13657,"Dear Customer, we have successfully processed the payment of Rs 488.08 for Youtube, as per Standing Instruction VkiVm1jJlQ, on 18/04/2022 for your ICICI Bank Credit Card 8513. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,1,False,
synthetic_DELIVERY_OR_SERVICE_OTP_4b58a309,Reliance Fresh order confirmation: Code is 9512. Don't share with strangers; it's for your protection.,True,DELIVERY_OR_SERVICE_OTP,synthetic,synthetic,False,
synthetic_UPI_TXN_OR_PIN_OTP_cff19422,296753 is the OTP for linking your ICICI Bank debit card with GPay. Do not disclose it.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
14300,ICICI Bank Acct XX395 debited for Rs 766.83 on 24-Nov-22; KFC credited. UPI:232827043920. Call 18002662 for dispute. SMS BLOCK 696 to 9249357235.,False,NOT_OTP,auto_not_otp,2,False,
3404,985920 is OTP for Aadhaar (XX8093) (valid for 10 mins) at ICICI Bank. Send SMS to 1947/visit uidai.gov.in to generate/retrieve your VID -UIDAI,True,KYC_OR_ESIGN_OTP,success,1,False,
36816,"Thank you, your contribution at Lifestyle has made millions of children smile. See the difference The Life Foundation has made here
http://m.lifstl.in/LB5ft3-k
To opt-out sms, lsstop to +918425853468",False,NOT_OTP,auto_not_otp,47,True,VKLIFSTL
synthetic_GENERIC_APP_ACTION_OTP_ca34c4bf,Your IDFC First Bank account is ready to use! Activate via OTP: 3419. Only for your security.,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
41136,getting know let ll morning ok promise soon text,False,NOT_OTP,auto_not_otp,56,False,
synthetic_GENERIC_APP_ACTION_OTP_f38a2178,OTP for Axis Bank account linking: 7519. Do not share with anyone for security reasons - Team Axis,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
12523,"Dear Customer, 901809 is your OTP to verify your account and complete onboarding.  Thanks, Shriram One",True,KYC_OR_ESIGN_OTP,success,19,True,CP-SHRION
52596,यदि हमेशा के लिए यह क्या लेता है,False,NOT_OTP,auto_not_otp,79,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_83d62297,OTP (9876) to reset your password is sent to you from Paytm. Do not disclose,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
57914,OTP to add beneficiary A/c 36XXXXXX574 is:60338145. Do not share it with anyone,True,BANK_OR_CARD_TXN_OTP,success,10,False,
60328,No,False,NOT_OTP,auto_not_otp,14,False,+917019137405
22970,"INR 0,072.14 spent on ICICI Bank Card XX4581 on 18-Mar-23 at FENNY S INDIA. Avl Lmt: INR 6,07,133.64. To dispute,call 18002662/SMS BLOCK 7007 to 6818913790",False,NOT_OTP,auto_not_otp,20,False,
41712,bout early morning noon talking,False,NOT_OTP,auto_not_otp,57,False,
28764,"Your plan for Jio no 0423748640 expires on 19-02-2021 .Avoid STOPPAGE of services,RECHARGE Now Click www.jio.com/r/oMWoZ6r9U .For other plans, call 1991.",False,NOT_OTP,auto_not_otp,31,True,
70623,തലശ്ശേരിയിൽ ഷൂട്ടിംഗ് കാണാൻ പോയപ്പോൾ ഞാൻ വിചാരിച്ചില്ല സിനിമ ഇത്ര വിജയമാകുമെന്ന് Tovi 🔥❤️,False,NOT_OTP,auto_not_otp,35,False,
49255,"তুমি অনেক শক্তিশালী, সাহস রেখো।",False,NOT_OTP,auto_not_otp,72,False,
19414,"Dear Vistara Customer, your flight UK 612 from Srinagar to New Delhi scheduled to depart at <15:20hrs> has a gate change. It will now depart from Gate 03 The Boarding Gate will close 20 minutes before departure. We wish you a pleasant flight",False,NOT_OTP,auto_not_otp,13,False,VM-VISTAR
23693,"Dear Customer,transaction of INR 1,427.72 on Credit Card xx1636 has declined due to incorrect CVV or expiry date of the card. Pls retry with correct details.",False,NOT_OTP,auto_not_otp,21,False,
37293,"Dear customer, the Moratorium on your Loan Account number ending with XXXX6201 ends in May 2020 and the instalments shall re-commence from June 2020. Request you to kindly maintain adequate balance in your account before your due date.- StanChart",False,NOT_OTP,auto_not_otp,48,False,
1954,"Dear Customer,Greetings from bbdaily. Due to unforeseen operational challenges, your order delivery will be delayed. Our team will try their best to deliver within 2 hours. Apologies for the inconvenience caused. Thank you for your patience!",False,NOT_OTP,success,2,False,AX-BBDALY-S
3375,"Dear Gandharv,
Your request for date change, for your Bangalore to Delhi flight is now complete. Your booking ID remains unchanged: NF2AFJDW34992973512. Your new flight QP-1351  is scheduled to depart OF 52-TEU-5823 05:45. You have paid INR 1188.8 for this date change.

To view your booking, please visit: https://mmyt.co/MMTRIP/dp3L7l28

We wish you a safe & happy journey.
Team MakeMyTrip",False,NOT_OTP,auto_not_otp,1,True,
synthetic_GENERIC_APP_ACTION_OTP_37a6a3cb,Your Device Verification OTP is: 9432. Please check the details carefully before sharing with anyone - Paytm,True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
synthetic_KYC_OR_ESIGN_OTP_3e0ec39b,"Your Aadhaar (XX5678) e-sign OTP: 743191, valid for 15 minutes. Use only once -UIDAI",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
22466,"INR 010.18 spent on ICICI Bank Card XX1777 on 09-Jun-22 at SWIGGY. Avl Lmt: INR 6,01,769.51. To dispute,call 18002662/SMS BLOCK 7007 to 6149082089",False,NOT_OTP,auto_not_otp,19,False,
66875,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,False,NOT_OTP,auto_not_otp,27,False,
1259,"Dear Customer, we have successfully processed the payment of INR 436.18 for Google Play, as per the Standing Instruction X0GCbLnfWD, on 02/11/2025 for your ICICI Bank Debit Card 3019. To manage your Standing Instructions, visit https://icici.co/ICICIT/ar/xUmkWk >Cards >Debit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,success,1,True,
26504,"Calling from inside your home/office? Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest mobile OS & connect to any WiFi. Click www.myvi.in/vi-wifi-calling to know more.",False,NOT_OTP,auto_not_otp,27,True,VX-ViCARE
45086,150p 25 changed choose club com content credits free msg po polys reply ringtone service stop sub subs tone txt ur week weekly wk,False,NOT_OTP,auto_not_otp,64,True,
50737,मुझे पता है। क्या यह ठीक है अगर हम सभी वीके में डी 4.40 मुंबई फिल्म देखें? एन वी'एल ऑल मीट टैब ओनली. वॉट्से?,False,NOT_OTP,auto_not_otp,75,False,
43249,da hand lt right row,False,NOT_OTP,auto_not_otp,60,False,
27234,Your order #122136405223 was delivered before time in 31 minutes! Keep ordering from Swiggy to experience our timely delivery.,False,NOT_OTP,auto_not_otp,28,False,VM-SWIGGY
12473,Cheers! Your Meatigo Order ID #MEA-kMBV5XXi has been delivered. Looking forward to serving you again soon. #EatBetterMeat. -Meatigo,False,NOT_OTP,auto_not_otp,19,False,BP-MEATGO
66348,Sir Good afternoon. Due some inconvenience I am not able meet you on today sir. Tomorrow evening after 6 PM surely come and meet you sir. Regarding some discussion. Kindly share me at what time shall I come sir,False,NOT_OTP,auto_not_otp,26,False,
20331,Your eatfit.in order has just left our kitchen and will be delivered in 17 mins.,False,NOT_OTP,auto_not_otp,14,False,TX-CFOODS
synthetic_DELIVERY_OR_SERVICE_OTP_0f406f86,MakeMyTrip: Your service code for delivery is 1385. Verify & receive; don't share publicly.,True,DELIVERY_OR_SERVICE_OTP,synthetic,synthetic,False,
30849,Wakefit would like to know about your experience with Mattress Protector. We request you please click on the link to provide your feedback wakefit.co/j?b=RQd8gJT,False,NOT_OTP,auto_not_otp,35,True,VKWAKEFT
7736,650443 is OTP for txn of INR 793.52 at Swiggy Limi on ICICI Bank Credit Card XX7674. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False,
2843,"Hi! Your Mar'24 bill for Vi Postpaid no. 9739XXXX25 has been sent to your registered email ID - gandharv.bakshi@gmail.com. Due date is 10 days from the bill date . Please pay your due amount, Rs 827.94 by the due date 30/03/2024 failing which the new payment due would be Rs 025.43, including late payment charges. Ignore if already paid. To view and pay your bill now, click https://vi.app.link/vibp. You can also reach us on WhatsApp for billing, payment & more - click https://wa.me/message/2ONATA3W73EIP1 & say Hi!",False,NOT_OTP,success,4,True,
38895,cos dat face fr gave like really thanx today told ve watch,False,NOT_OTP,auto_not_otp,52,False,
2665,"Hi! You can now instantly download your Vi bill copy on Vi App at https://vi.app.link/PoBP or WhatsApp! Simply click https://wa.me/message/HI67RB2SJDCLI1""",False,NOT_OTP,success,2,True,VX-ViCARE
39794,busy day good night really tomorrow,False,NOT_OTP,auto_not_otp,53,False,
65994,இந்த பாடலை கேட்டால் என் போன்று வாலிபனுக்கும் பெண் குழந்தை வேண்டும் என்ற ஆசை வருகிறது ,False,NOT_OTP,auto_not_otp,26,False,
23981,"Dear Customer,Your transaction of INR 5,993.86 on Credit Card xxxx8674 declined due to insufficient limit.Limit available: INR -8,602.21",False,NOT_OTP,auto_not_otp,22,False,
64346,No,False,NOT_OTP,auto_not_otp,22,False,+917019137405
57858,OTP for forget password recovery of user id arunvtnri is 275760,True,GENERIC_APP_ACTION_OTP,success,9,True,
49302,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে: cutt.ly/YwmtpRRj,False,NOT_OTP,auto_not_otp,72,False,
synthetic_GENERIC_APP_ACTION_OTP_5bd17401,"OTP for Axis Bank's device authentication is: 9487, valid for 5 minutes. Security first!",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
57266,Your OTP code is 3170. Return to the RailWire Wi-Fi website and enter the code to get online.,True,DELIVERY_OR_SERVICE_OTP,success,8,True,
12195,"Here is your OTP to login to the Openhouse Universe: 022064
Choose to be better!

/nbvaadxmK6H",True,APP_LOGIN_OTP,success,18,True,CP-OPNHOS
30356,"Avbl Bal in your A/C. No.XXXXXXXXXXX0055 on EOD 29-JUN-2019 is USD 0.00, Tot. avbl bal (including linked deposits and Limit) is USD 0.00.",False,NOT_OTP,auto_not_otp,34,False,VKYESBNK
32386,"Dear NPS Subscriber, We have received fund confirmation of Rs.3654.18  for investment in PRAN XXXX4078. Units will be credited by end of the day. - KCRA",False,NOT_OTP,auto_not_otp,39,False,
23199,"Your Licious order y9gb633pchbr is confirmed! You will receive your order in 90 minutes. 

-Licious: For the love of meat",False,NOT_OTP,auto_not_otp,20,False,TX-LICOUS
46248,150pm 5we bx420 cinema congrats dont free ip4 miss pass special year,False,NOT_OTP,auto_not_otp,66,True,
15605,"Dear Customer, INR 034.02 is debited on ICICI Bank Credit Card XX9009 on 27-Dec-21. Info: Swiggy. Available Limit: INR 93,165.80. Call on 18002662 for dispute or SMS BLOCK 7007 to 3658315232.",False,NOT_OTP,auto_not_otp,5,False,
31363,Amazon Delivery Associate(+918061914444 PIN 5458) has picked up your order 402-1338859-5801969. Order will be delivered by 10:00 AM. Track https://amzn.in/d/dsV6j5C,False,NOT_OTP,auto_not_otp,37,True,59039029
synthetic_UPI_TXN_OR_PIN_OTP_83d85538,"Verify Rs 2500 transfer on RBL Bank using OTP 854321. Secret code, don't share or misuse.",True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
synthetic_APP_LOGIN_OTP_2f173f52,Your login OTP for Uber is 4567. Valid for 10 minutes. DO NOT share with anyone.,True,APP_LOGIN_OTP,synthetic,synthetic,False,
4354,235179 is OTP for txn of INR 213.69 at BUNDL TECHN on ICICI Bank Credit Card XX1017. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
40762,power,False,NOT_OTP,auto_not_otp,55,False,
55997,మీ జియో నంబర్ 6420021106 పై 1 GB హై స్పీడ్ ఇంటర్నెట్  డేటా నుంచి 08-Feb-18 00:10 Hrs నాటికి  50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోదం ట్రాక్ చేయడానికి  http://tiny.jio.com/TrackBalance లింక్ ను క్లిక్ చేయండి లేదా sms ద్వారా తెలుసుకొనుటకు 1299 మీద మిస్స్ డ్  కాల్ ఇవ్వండి.,False,NOT_OTP,auto_not_otp,6,True,
63763,No,False,NOT_OTP,auto_not_otp,21,False,+917019137405
3104,694518 is the OTP for INR 108.43 transaction on AMAZONRECHA using ICICI Bank Credit Card XX9547. OTPs are SECRET. DO NOT disclose,True,BANK_OR_CARD_TXN_OTP,success,6,False,
4595,118503 is OTP for txn of INR 744.04 at SWIGGY FOOD on ICICI Bank Credit Card XX2515. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
56724,hahahahah 😂😂😂🙌🙌🙌🙌,False,NOT_OTP,auto_not_otp,7,False,
32576,"DATA Usage Alert :
Jio Number : 7783870679
You have used 90% of the available 25.00 GB high speed internet quota as of 15-Jun-22 06:51.
Plan Name : Rental Rs 512
Bucket Name : Data
Current Data Balance : 0.96 GB
Valid till : 21-Jun-22 00:00.
After using 100% of your data quota, data usage will be charged as per standard rates of your plan.
To manage your account click on www.jio.com/GetMyJio",False,NOT_OTP,auto_not_otp,39,False,
37130,Update: Reference no. 200829A1807026: Smartbytes pack of 100 GB has been started on your airtel DSL ID 08095465604_kk JX 23-YIP-9270. Rs 114 will be charged in the next bill. Kindly restart your modem/Wi-Fi router before you start using the internet.,False,NOT_OTP,auto_not_otp,48,False,
45066,credit delivered free msg order ordered receive ringtone service sorry,False,NOT_OTP,auto_not_otp,64,True,
72691,4mths ಅರ್ಧ ಬೆಲೆ ಆರೆಂಜ್ ಲೈನ್ ಬಾಡಿಗೆ ಮತ್ತು ಇತ್ತೀಚಿನ ಕ್ಯಾಮೆರಾ ಫೋನ್‌ಗಳು 4 ಉಚಿತ. ನಿಮ್ಮ ಫೋನ್ 11 ಮೀಟರ್+ಹೊಂದಿದ್ದೀರಾ? ಈಗ ನವೀಕರಿಸಲು 08000938767 ಗೆ ಮೊಬೈಲ್ಸ್ ಡೈರೆಕ್ಟ್ ಉಚಿತ ಕರೆ ಮಾಡಿ! or2stoptxt t & cs,False,NOT_OTP,auto_not_otp,39,True,
35409,"Thank you for contacting Samsung customer care. Your reference number is 8152130361. For any query, WhatsApp us on 180057267864 or click https://bit.ly/31QN4lI",False,NOT_OTP,auto_not_otp,45,True,
38315,Order Placed PO19519121051429: We will send an update in the next 30 mins.  More info at http://1-mg.in/RRoDYmK+B,False,NOT_OTP,auto_not_otp,50,True,VKiOneMG
29677,The OTP token for your SMS Gupshup Enterprise account (3903474337) is YDCWQL .Please enter the OTP to login into your account.,True,APP_LOGIN_OTP,success,33,True,
34763,"You received an order for:
Lumos Polyester A... (1)
Visit Seller Central at https://sellercentral.amazon.in",False,NOT_OTP,auto_not_otp,43,True,56161940
8153,"50% ದೈನಂದಿನ ಡೇಟಾ ಕೋಟಾ 13-Jul-21 11:24 ವರೆಗೆ ಬಳಕೆಯಾಗಿದೆ.
ಜಿಯೊ ಸಂಖ್ಯೆ: 7684335277
ಯೋಜನೆಯ ಪ್ರಕಾರ ದೈನಂದಿನ ಡೇಟಾ ಕೋಟಾ: 2 GB
MyJio ಅಪ್ಲಿಕೇಶನ್ ಮೂಲಕ ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಹೇಗೆ ನಿರ್ವಹಿಸುವುದು ಎಂಬುದರ ಕುರಿತು ಇನ್ನಷ್ಟು ತಿಳಿದುಕೊಳ್ಳಲು, https://youtu.be/JadIvh5mJPQ ಕ್ಲಿಕ್ ಮಾಡಿ.
ನಿಮ್ಮ ಪ್ರಸ್ತುತ ಬ್ಯಾಲೆನ್ಸ್, ವ್ಯಾಲಿಡಿಟಿ, ಯೋಜನೆ ವಿವರಗಳನ್ನು ಮತ್ತು ಅತ್ಯಾಕರ್ಷಕ ರೀಚಾರ್ಜ್ ಯೋಜನೆಗಳಿಗಾಗಿ 1991 ಅನ್ನು ಡಯಲ್ ಮಾಡಿ.",False,NOT_OTP,auto_not_otp,10,False,
4186,"INR 4,533.22 spent using ICICI Bank Card XX2664 on 04-May-25 on URBANCLAP TECHN. Avl Limit: INR 6,66,899.24. If not you, call 1800 2662/SMS BLOCK 7007 to 1277999646.",False,NOT_OTP,auto_not_otp,2,False,
38356,"Dear CULT - Athlete, Dance Fitness class at Cult Basavanagudi EZ 79-GWQ-2332 6:00 AM has been cancelled as requested. Click to book another class - https://cure.app.link/CK2m07vhQC",False,NOT_OTP,auto_not_otp,50,True,
43099,like sent,False,NOT_OTP,auto_not_otp,60,False,
63780,No,False,NOT_OTP,auto_not_otp,21,False,+917019137405
68045,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",False,NOT_OTP,auto_not_otp,30,False,
61898,No,False,NOT_OTP,auto_not_otp,18,False,+917019137405
9318,"Dear 6138913990,  Your One Time Password to access Wi-Fi is 67481. Do not share with anyone. - Adopt NetTech",True,GENERIC_APP_ACTION_OTP,success,12,False,
43049,ask check college current expensive getting medical new nigeria rates situation tell thing unless visit,False,NOT_OTP,auto_not_otp,60,False,
67317,Our Prashanthettan's mother passed away last night. pray for her and family.,False,NOT_OTP,auto_not_otp,28,False,
4446,881620 is OTP for txn of INR 139.10 at SWIGGY LIMI on ICICI Bank Credit Card XX2455. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
52214,मैं लैब में हूं...,False,NOT_OTP,auto_not_otp,78,False,
23645,"INR89.26 debited on Credit Card XX2535 on 10-May-20.Info:AMAZON PAY INDI.Avbl Lmt:INR93,870.24.Call 18002662 for dispute or SMS BLOCK 7007 to 8163287847",False,NOT_OTP,auto_not_otp,21,True,
25111,"INR 12.39 spent on ICICI Bank Card XX7056 on 02-Aug-22 at DAILYDEL SOLUTI. Avl Lmt: INR 3,97,757.96. To dispute,call 18002662/SMS BLOCK 7007 to 9585959691",False,NOT_OTP,auto_not_otp,24,False,
21696,"Dear Customer, refund of INR 041 from Dreamplug Technologies Pv has been credited to your ICICI Bank Credit Card XX1096 on 29-APR-22 and will be adjusted in the coming statement. For details, please call our Customer Care.",False,NOT_OTP,auto_not_otp,17,False,
12461,Rista: 3665 is your one time password to login.,True,APP_LOGIN_OTP,success,19,True,QP-RISTAA
34871,Your Vodafone Postpaid postpaid bill for Rs.119.36 for  5750514465 is due KB 27 STQ 5466. Pay at http://amzn.in/d/b53R1ES Unsubscribe at http://amzn.in/d/dJP26zZ,False,NOT_OTP,auto_not_otp,44,True,
67458,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",False,NOT_OTP,auto_not_otp,29,False,
58436,Use 245673 as your login OTP. OTP is confidential. Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet.,True,FINANCIAL_LOGIN_OTP,success,11,False,
27251,Your order #129025425186 was delivered superfast in 24 minutes! Keep ordering from Swiggy to experience our lightning fast delivery.,False,NOT_OTP,auto_not_otp,28,False,VM-SWIGGY
synthetic_FINANCIAL_LOGIN_OTP_efc82647,Zerodha ka aapka OTP hai: 95182634. Validity ke liye last 5 minutes hain. Kisi se bhi nahi share karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
31365,Rs 6253.54 added to Amazon Pay balance. Updated Balance: 0820.61. View Stmt: https://www.amazon.in/statement,False,NOT_OTP,auto_not_otp,37,True,
9196,587725 is your one-time passcode from American Express.,True,BANK_OR_CARD_TXN_OTP,success,12,False,VM-MYAMEX
